t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
26,12,1.0471975511965976,0.3333333333333333,B,-1.2538972293732822,-0.19666558138067725,0.6872299148341986,0.7311222541693351,0.5319570538101456
27,12,1.0471975511965976,0.3333333333333333,B,-1.3318717921437335,-0.31851440616356613,0.7110949671933152,0.7592234111420072,0.0
28,12,1.0471975511965976,0.3333333333333333,B,-1.1655250691571561,-0.1224455042321399,0.6827373103045007,0.7225828353600572,0.5316946957625123
29,12,1.0471975511965976,0.3333333333333333,B,-0.9815170039512087,0.07846153038509318,0.7117737579467153,0.7447131866110702,0.0
30,12,1.0471975511965976,0.3333333333333333,B,-1.0620706539040077,-0.04239974958767034,0.6845279825665896,0.7252205676136974,0.5329222652976848
31,12,1.0471975511965976,0.3333333333333333,B,-0.70642434954177,0.40048514169675914,0.7064652951189722,0.7344052403350597,0.0
32,12,1.0471975511965976,0.3333333333333333,B,-1.0536937344289803,-0.0011770386458862525,0.6894254007770696,0.7267693621415915,0.5354249316510509
33,12,1.0471975511965976,0.3333333333333333,B,-0.6421482150383053,0.5193245335070126,0.7051773335638521,0.7352203943665395,0.0
34,12,1.0471975511965976,0.3333333333333333,B,-1.138920762351922,-0.004951461174930755,0.6895741048739288,0.7216815176972303,0.5370964267035081
35,12,1.0471975511965976,0.3333333333333333,B,-0.8685425075925322,0.381732662931838,0.7093692074873508,0.737158790136408,0.0
36,12,1.0471975511965976,0.3333333333333333,B,-1.3079748010693013,-0.05229562091167622,0.6877608954359495,0.7182381455434356,0.5355322801043928
37,12,1.0471975511965976,0.3333333333333333,B,-1.3095135982226278,0.04595839244828415,0.7107553042692728,0.7326253042718888,0.0
38,12,1.0471975511965976,0.3333333333333333,B,-1.5383698857021921,-0.12866966937241378,0.6914058209987908,0.7208425932424963,0.5388279560926368
39,12,1.0471975511965976,0.3333333333333333,B,-1.8186348867604292,-0.3587449267048278,0.7087213992244232,0.7276743049979412,0.0
40,12,1.0471975511965976,0.3333333333333333,B,-1.7560218320951846,-0.1969762924735039,0.6961338613736242,0.7228943080089104,0.5448155821793323
41,12,1.0471975511965976,0.3333333333333333,B,-2.222366118132492,-0.6720320846062678,0.7100827925429328,0.7284768268783882,0.0
42,12,1.0471975511965976,0.3333333333333333,B,-1.911733616232428,-0.23569829970092696,0.696377666262822,0.7210341878035073,0.545560555673829
43,12,1.0471975511965976,0.3333333333333333,B,-2.3857549503972364,-0.7626489273827862,0.7139506465644753,0.7307007949270432,0.0
44,12,1.0471975511965976,0.3333333333333333,B,-1.9607664729108856,-0.22663979075556698,0.6971531030859934,0.7203314042868458,0.546922868309742
45,12,1.0471975511965976,0.3333333333333333,B,-2.281536745788399,-0.5951369105238373,0.7149977698336041,0.7292784639477696,0.0
46,12,1.0471975511965976,0.3333333333333333,B,-1.9107345842318102,-0.16942463853829506,0.7009863029992719,0.7228274639207896,0.5502941222725766
47,12,1.0471975511965976,0.3333333333333333,B,-1.9633600579045087,-0.23341363877908733,0.7146057262660862,0.7271748992686644,0.0
48,12,1.0471975511965976,0.3333333333333333,B,-1.8318066118773761,-0.09404662784804108,0.7036015155849717,0.7244461035984082,0.5515885508458903
49,12,1.0471975511965976,0.3333333333333333,B,-1.5867791744541535,0.17965266209157205,0.716502213279984,0.7281829139370795,0.0
50,12,1.0471975511965976,0.3333333333333333,B,-1.7647188381701189,-0.025471050493525937,0.7037120278519287,0.723810261419259,0.5517250789458832
51,12,1.0471975511965976,0.3333333333333333,B,-1.3492776699634623,0.475450056977683,0.719261389319275,0.7299849411136791,0.0
52,12,1.0471975511965976,0.3333333333333333,B,-1.7622736501985012,0.009934425754996312,0.7046782243119483,0.7241438883472571,0.5519549499217357
53,12,1.0471975511965976,0.3333333333333333,B,-1.3639119316142554,0.53638235102478,0.719923869396137,0.7295977402183069,0.0
54,12,1.0471975511965976,0.3333333333333333,B,-1.8722724425990103,-0.006737744237716031,0.707910031539231,0.72626676785846,0.5544792661596786
55,12,1.0471975511965976,0.3333333333333333,B,-1.6531986765911282,0.335017008431952,0.7200798374581406,0.7288447847703438,0.0
56,12,1.0471975511965976,0.3333333333333333,B,-2.070028749499878,-0.06468678621701401,0.7099240518278347,0.7274024190299447,0.5571709949153443
57,12,1.0471975511965976,0.3333333333333333,B,-2.1393677005734633,-0.05007746583407069,0.7222332181980374,0.7299290114142116,0.0
58,12,1.0471975511965976,0.3333333333333333,B,-2.306049329726651,-0.14270478251062604,0.7098999739170546,0.7272511230142202,0.5571382174338575
59,12,1.0471975511965976,0.3333333333333333,B,-2.6542743847694155,-0.46134517923471113,0.7242962354022596,0.7312414808335101,0.0
60,12,1.0471975511965976,0.3333333333333333,B,-2.5161433140553733,-0.2098213445569771,0.7115670201050275,0.7281283639943138,0.5587641035874109
